vx,vy,vz,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4
-0.00112636,0.00038117,-6.93451,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.129443,0.0955575,-2.98123,-25,0,15,25,0,18
0.0257081,0.0839726,3.20381,-25,0,38,25,0,39
0.489667,0.000521328,4.21819,-99.9,-99.9,-1,25,0,1
0.00100403,-0.000169385,-2.46528,-25,0,1,-99.9,-99.9,-1
-0.00265831,-0.000137229,-1.50109,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.000983571,0.000437924,6.50929,-25,0,1,-99.9,-99.9,-1
0.822483,-1.28246,-0.783952,-25,0,1,25,0,1
0.000679407,0.000219271,1.30722,-99.9,-99.9,-1,-99.9,-99.9,-1
0.793276,0.185098,8.71127,-25,0,1,-99.9,-99.9,-1
0.00680093,0.0231361,6.46025,-25,0,3,25,0,2
-0.00361319,0.00113351,-1.35748,-99.9,-99.9,-1,-99.9,-99.9,-1
0,0,-8.83556,-99.9,-99.9,-1,-99.9,-99.9,-1
0.000799779,-0.0019319,0.767292,-99.9,-99.9,-1,25,0,1
0.134359,-0.893381,-7.12299,-25,0,4,25,0,4
-0.00374033,-0.00104877,6.68602,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.0869644,0.132245,-8.21607,-25,0,23,25,0,17
-0.0572919,-0.00817461,-5.49321,-25,0,6,25,0,7
0.0022827,0.00138905,-2.41624,-25,0,1,-99.9,-99.9,-1
-0.0824837,0.0254573,-6.88349,-25,0,8,25,0,11
0.202777,0.0890094,-3.43819,-25,0,31,25,0,28
0.001655,0.000913991,-4.30251,-99.9,-99.9,-1,-99.9,-99.9,-1
0.000860709,-8.57105e-05,-2.10154,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00142443,0.000841613,5.15287,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.000246339,0.000533449,-6.9541,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.53367,7.67255,1.56935,-25,0,1,-99.9,-99.9,-1
-0.000616662,-0.00264407,-8.99882,-99.9,-99.9,-1,-99.9,-99.9,-1
0.0204165,-0.00455034,-3.95499,-99.9,-99.9,-1,25,0,1
0.00042215,-0.000633072,-0.832168,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00462331,-0.00429065,2.00188,-99.9,-99.9,-1,-99.9,-99.9,-1
0.00333174,-0.00232071,-8.19956,-99.9,-99.9,-1,-99.9,-99.9,-1
0.107138,-0.182875,1.21126,-25,0,25,25,0,21
0.0052465,-0.00989155,6.47035,-99.9,-99.9,-1,25,0,5
-0.135244,-0.106552,-9.75536,-25,0,18,25,0,17
0.000488036,0.000275696,-1.02635,-99.9,-99.9,-1,-99.9,-99.9,-1
0.248729,-0.00263102,7.86416,-25,0,30,25,0,28
0.233533,0.035964,-6.98268,-25,0,26,25,0,35
0.209687,-0.0642516,4.36408,-25,0,26,25,0,30
-0.00154405,0.00774488,-4.69425,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00103553,0.00158718,-4.23902,-99.9,-99.9,-1,-99.9,-99.9,-1
0.0480998,0.180091,2.55406,-25,0,30,25,0,19
-0.0012452,0.000242919,-9.34106,-99.9,-99.9,-1,-99.9,-99.9,-1
0.337619,-0.625828,-1.44764,-25,0,1,25,0,3
0.0350841,-0.0393041,6.18216,-25,0,15,25,0,11
-0.00326872,0.00497635,-1.26525,-25,0,1,25,0,2
-8.76076,0.176586,-3.29117,-25,0,3,25,0,3
-0.00121481,0.00203104,-1.73905,-99.9,-99.9,-1,-99.9,-99.9,-1
4.54895,10.1089,3.04473,-99.9,-99.9,-1,25,0,1
10.8687,-0.259166,5.53806,-25,0,22,25,0,31
-0.000663252,0.000232159,1.51242,-99.9,-99.9,-1,25,0,1
-0.00029877,0.000697726,6.77124,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00147114,8.82741e-05,0.381787,-25,0,1,-99.9,-99.9,-1
0.0283138,0.248903,-8.14024,-25,0,51,25,0,37
-1.43561,0.755795,6.25671,-25,0,9,25,0,11
0.00027945,0.000800799,0.131516,-99.9,-99.9,-1,-99.9,-99.9,-1
0.362425,-1.29306,-7.18503,-25,0,22,25,0,24
0.000528581,-0.0002735,-7.94193,-25,0,1,25,0,1
-0.00026643,0.000694875,-2.57527,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.22525,0.119663,6.62768,-25,0,38,25,0,36
0.00128276,0.000352814,3.46561,-25,0,1,25,0,1
0.174468,0.0909475,-5.07404,-25,0,22,25,0,26
0.00499352,0.00094399,-7.10829,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00129943,-3.47491e-05,-3.51627,-99.9,-99.9,-1,-99.9,-99.9,-1
0.000827949,-0.000116471,-4.59911,-99.9,-99.9,-1,25,0,1
-0.0326963,-0.254428,5.15474,-25,0,26,25,0,33
-0.0078388,0.248083,-5.07833,-25,0,47,25,0,33
-0.191915,-0.15101,-2.58253,-25,0,29,25,0,32
-0.29867,-0.753499,0.307535,-25,0,4,25,0,4
-1.99469,1.00955,-1.83432,-25,0,29,25,0,34
-0.000796753,1.50483e-05,-9.70092,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.212867,0.091462,5.52871,-25,0,35,25,0,52
0.163911,0.143217,5.3005,-25,0,27,25,0,15
0.0676159,0.229764,6.27263,-25,0,34,25,0,48
0,0,-2.17373,-99.9,-99.9,-1,-99.9,-99.9,-1
0.00361351,0.00253065,2.23732,-25,0,1,25,0,1
-6.84404,0.49725,2.84111,-25,0,1,25,0,1
0.140932,-0.0257018,-9.10969,-25,0,20,25,0,15
-0.00456584,0.00215354,-6.6699,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.683872,-0.815067,-2.91473,-25,0,7,25,0,3
-0.0409537,-0.100338,-7.09177,-25,0,10,25,0,18
0.000347367,0.000169128,-7.6994,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.110083,0.564457,-3.3645,-25,0,3,-99.9,-99.9,-1
0.00223205,-0.000613194,7.59839,-25,0,1,-99.9,-99.9,-1
0.00162409,7.74795e-05,2.60182,-99.9,-99.9,-1,25,0,1
-0.192946,-0.0746439,1.51405,-25,0,17,25,0,23
0.00217714,-0.00149556,-0.210023,-99.9,-99.9,-1,-99.9,-99.9,-1
0.405851,-0.594681,-8.6885,-25,0,30,25,0,30
0.00291272,0.000101064,2.05928,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.000585037,0.000504192,2.35522,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00961494,-0.0594108,2.0029,-25,0,5,25,0,4
-0.19997,0.130734,2.05944,-25,0,48,25,0,40
0.00943297,0.0628226,-9.18434,-25,0,49,25,0,47
-0.0362712,0.0483584,-7.26795,-99.9,-99.9,-1,25,0,1
-0.0379141,-0.00625412,6.82857,-25,0,3,25,0,2
0.00392921,-0.00105387,-3.06364,-25,0,2,-99.9,-99.9,-1
0.054263,-0.0313053,0.78469,-25,0,9,25,0,11
0,0,-5.954,-99.9,-99.9,-1,-99.9,-99.9,-1
0.000423472,0.00117961,7.61363,-25,0,1,-99.9,-99.9,-1
0.00101044,0.0109921,-0.642859,-99.9,-99.9,-1,25,0,2
-0.0720171,0.0191747,1.89952,-25,0,48,25,0,57
-0.0511935,-0.0181947,6.39121,-25,0,7,25,0,5
0.00175583,0.00018829,9.24911,-99.9,-99.9,-1,-99.9,-99.9,-1
0.00262421,0.000837527,2.64339,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.0128355,-0.048971,-5.21223,-25,0,1,25,0,1
0.000460711,0.000755222,-2.18206,-99.9,-99.9,-1,-99.9,-99.9,-1
0.945299,-0.863469,-1.87296,-25,0,4,25,0,5
0,0,-0.707297,-99.9,-99.9,-1,-99.9,-99.9,-1
0.00753628,0.00239693,-3.84215,-99.9,-99.9,-1,25,0,1
-0.000810004,0.00110382,-8.67494,-25,0,1,-99.9,-99.9,-1
-0.00236702,2.42558e-06,-7.08384,-99.9,-99.9,-1,25,0,1
0.00256804,0.000691315,2.09937,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.0954032,0.122759,-8.26645,-25,0,23,25,0,16
0.0820247,-0.154584,-5.23312,-25,0,16,25,0,24
-0.0737025,-0.0371056,-2.86308,-25,0,27,25,0,24
-0.0621518,0.189904,-0.972382,-25,0,34,25,0,27
-0.00208601,0.000109404,1.45905,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.20457,-1.09141,2.75412,-99.9,-99.9,-1,25,0,2
0.386187,0.499746,6.3797,-25,0,45,25,0,51
7.8132,8.17488,-6.97351,-25,0,23,25,0,37
0.231854,-0.0805049,6.13733,-25,0,35,25,0,43
-0.00350442,-0.000383698,7.31189,-99.9,-99.9,-1,-99.9,-99.9,-1
0.00180427,-0.000151727,2.67212,-25,0,1,-99.9,-99.9,-1
0.00217874,0.00284558,-7.86654,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.000126444,-0.00064276,-8.73973,-99.9,-99.9,-1,-99.9,-99.9,-1
